count,export_cntry,import_cntry,time,sim_index,export,import,ex_im,gen_index,seq_index
1,18,11,159,154,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,35,172,154,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,32,181,154,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,18,12,182,154,"Korea, Republic of",India,"Korea, Republic of: India",2,1
1,18,7,193,154,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,1
1,18,21,205,154,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,1
1,35,23,301,154,"Taiwan, Province of China",Malaysia,"Taiwan, Province of China: Malaysia",3,1
1,35,37,302,154,"Taiwan, Province of China",Thailand,"Taiwan, Province of China: Thailand",3,1
1,35,29,393,154,"Taiwan, Province of China",Philippines,"Taiwan, Province of China: Philippines",3,1
1,37,26,427,154,Thailand,Myanmar,Thailand: Myanmar,4,1
1,37,6,480,154,Thailand,Brunei Darussalam,Thailand: Brunei Darussalam,4,1
1,15,18,51,155,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,149,155,Japan,China,Japan: China,1,2
1,15,18,88,156,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,118,156,Japan,China,Japan: China,1,2
1,15,18,69,157,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,35,200,157,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,15,37,271,157,Japan,Thailand,Japan: Thailand,1,3
1,15,8,281,157,Japan,China,Japan: China,1,4
1,15,33,282,157,Japan,Sri Lanka,Japan: Sri Lanka,1,5
1,15,39,289,157,Japan,Turkey,Japan: Turkey,1,6
1,15,13,306,157,Japan,Indonesia,Japan: Indonesia,1,7
1,37,26,309,157,Thailand,Myanmar,Thailand: Myanmar,2,3
1,37,23,315,157,Thailand,Malaysia,Thailand: Malaysia,2,3
1,15,42,322,157,Japan,Viet Nam,Japan: Viet Nam,1,8
1,15,27,324,157,Japan,Nepal,Japan: Nepal,1,9
1,15,10,327,157,Japan,Georgia,Japan: Georgia,1,10
1,15,29,335,157,Japan,Philippines,Japan: Philippines,1,11
1,15,11,337,157,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,12
1,15,32,340,157,Japan,Singapore,Japan: Singapore,1,13
1,15,12,345,157,Japan,India,Japan: India,1,14
1,15,3,346,157,Japan,Bahrain,Japan: Bahrain,1,15
1,13,38,361,157,Indonesia,Timor-Leste,Indonesia: Timor-Leste,2,7
1,13,31,366,157,Indonesia,Saudi Arabia,Indonesia: Saudi Arabia,2,7
1,15,23,376,157,Japan,Malaysia,Japan: Malaysia,1,16
1,13,15,392,157,Indonesia,Japan,Indonesia: Japan,2,7
1,18,7,402,157,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,1
1,37,21,412,157,Thailand,Lao People's Democratic Republic,Thailand: Lao People's Democratic Republic,2,3
1,15,41,425,157,Japan,Uzbekistan,Japan: Uzbekistan,1,17
1,18,14,432,157,"Korea, Republic of","Iran, Islamic Republic of","Korea, Republic of: Iran, Islamic Republic of",2,1
1,18,19,446,157,"Korea, Republic of",Kuwait,"Korea, Republic of: Kuwait",2,1
1,8,25,462,157,China,Mongolia,China: Mongolia,2,4
1,37,6,466,157,Thailand,Brunei Darussalam,Thailand: Brunei Darussalam,2,3
1,8,17,486,157,China,Kazakhstan,China: Kazakhstan,2,4
1,8,40,504,157,China,United Arab Emirates,China: United Arab Emirates,2,4
1,23,24,531,157,Malaysia,Maldives,Malaysia: Maldives,3,3
1,13,4,550,157,Indonesia,Bangladesh,Indonesia: Bangladesh,2,7
1,17,20,557,157,Kazakhstan,Kyrgyzstan,Kazakhstan: Kyrgyzstan,3,4
1,23,28,608,157,Malaysia,Oman,Malaysia: Oman,3,3
1,17,36,631,157,Kazakhstan,Tajikistan,Kazakhstan: Tajikistan,3,4
1,39,34,728,157,Turkey,Syrian Arab Republic,Turkey: Syrian Arab Republic,2,6
1,39,16,735,157,Turkey,Jordan,Turkey: Jordan,2,6
1,39,22,764,157,Turkey,Lebanon,Turkey: Lebanon,2,6
1,39,2,771,157,Turkey,Azerbaijan,Turkey: Azerbaijan,2,6
1,15,18,16,158,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,118,158,Japan,China,Japan: China,1,2
1,15,18,117,159,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,37,142,159,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,35,164,159,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,8,190,159,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,15,201,159,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,15,18,13,160,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,136,160,Japan,China,Japan: China,1,2
1,15,8,66,161,Japan,China,Japan: China,1,1
1,15,18,83,161,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,35,121,161,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,2
1,18,13,123,161,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,2
1,18,11,134,161,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,2
1,18,37,134,161,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,2
1,18,29,146,161,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,2
1,18,15,148,161,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,18,42,196,161,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,2
1,29,23,387,161,Philippines,Malaysia,Philippines: Malaysia,3,2
1,29,40,392,161,Philippines,United Arab Emirates,Philippines: United Arab Emirates,3,2
1,29,32,403,161,Philippines,Singapore,Philippines: Singapore,3,2
1,15,18,85,162,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,119,163,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,37,131,163,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,42,151,163,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,33,177,163,"Korea, Republic of",Sri Lanka,"Korea, Republic of: Sri Lanka",2,1
1,15,18,65,164,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,29,114,164,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,42,116,164,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,15,35,122,164,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,18,32,137,164,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,18,8,144,164,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,15,18,60,165,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,8,147,165,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,23,170,165,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,11,232,165,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,15,18,8,166,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,37,18,166,Japan,Thailand,Japan: Thailand,1,2
1,37,8,38,166,Thailand,China,Thailand: China,2,2
1,37,23,40,166,Thailand,Malaysia,Thailand: Malaysia,2,2
1,15,8,65,166,Japan,China,Japan: China,1,3
1,18,15,74,166,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,8,11,81,166,China,"Hong Kong, China","China: Hong Kong, China",3,2
1,37,26,88,166,Thailand,Myanmar,Thailand: Myanmar,2,2
1,37,21,108,166,Thailand,Lao People's Democratic Republic,Thailand: Lao People's Democratic Republic,2,2
1,37,7,127,166,Thailand,Cambodia,Thailand: Cambodia,2,2
1,8,13,135,166,China,Indonesia,China: Indonesia,3,2
1,8,17,167,166,China,Kazakhstan,China: Kazakhstan,3,2
1,8,25,170,166,China,Mongolia,China: Mongolia,3,2
1,8,42,192,166,China,Viet Nam,China: Viet Nam,3,2
1,8,35,196,166,China,"Taiwan, Province of China","China: Taiwan, Province of China",3,2
1,37,12,197,166,Thailand,India,Thailand: India,2,2
1,26,32,204,166,Myanmar,Singapore,Myanmar: Singapore,3,2
1,8,31,209,166,China,Saudi Arabia,China: Saudi Arabia,3,2
1,8,40,214,166,China,United Arab Emirates,China: United Arab Emirates,3,2
1,8,29,219,166,China,Philippines,China: Philippines,3,2
1,8,33,231,166,China,Sri Lanka,China: Sri Lanka,3,2
1,26,39,245,166,Myanmar,Turkey,Myanmar: Turkey,3,2
1,8,28,265,166,China,Oman,China: Oman,3,2
1,32,6,282,166,Singapore,Brunei Darussalam,Singapore: Brunei Darussalam,4,2
1,37,4,293,166,Thailand,Bangladesh,Thailand: Bangladesh,2,2
1,8,41,325,166,China,Uzbekistan,China: Uzbekistan,3,2
1,39,14,330,166,Turkey,"Iran, Islamic Republic of","Turkey: Iran, Islamic Republic of",4,2
1,15,13,333,166,Japan,Indonesia,Japan: Indonesia,1,4
1,15,35,335,166,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,5
1,15,29,362,166,Japan,Philippines,Japan: Philippines,1,6
1,15,42,373,166,Japan,Viet Nam,Japan: Viet Nam,1,7
1,15,11,376,166,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,8
1,15,12,391,166,Japan,India,Japan: India,1,9
1,15,26,398,166,Japan,Myanmar,Japan: Myanmar,1,10
1,15,7,408,166,Japan,Cambodia,Japan: Cambodia,1,11
1,15,21,409,166,Japan,Lao People's Democratic Republic,Japan: Lao People's Democratic Republic,1,12
1,15,32,410,166,Japan,Singapore,Japan: Singapore,1,13
1,15,23,417,166,Japan,Malaysia,Japan: Malaysia,1,14
1,13,38,432,166,Indonesia,Timor-Leste,Indonesia: Timor-Leste,4,2
1,12,30,555,166,India,Qatar,India: Qatar,3,2
1,12,27,638,166,India,Nepal,India: Nepal,3,2
1,12,19,642,166,India,Kuwait,India: Kuwait,3,2
1,12,2,701,166,India,Azerbaijan,India: Azerbaijan,3,2
1,15,18,110,167,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,42,168,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,11,56,168,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,15,35,110,168,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,15,18,60,169,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,23,88,169,Japan,Malaysia,Japan: Malaysia,1,2
2,15,18,63,170,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,74,171,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,47,172,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,11,50,172,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,8,76,172,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,15,8,65,173,Japan,China,Japan: China,1,1
1,15,18,73,173,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,63,174,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,8,80,174,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,42,183,174,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,15,18,74,175,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,12,176,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,37,51,176,Japan,Thailand,Japan: Thailand,1,2
1,15,11,57,176,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,3
1,15,35,110,176,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,4
1,15,18,49,177,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,42,62,177,Japan,Viet Nam,Japan: Viet Nam,1,2
1,15,37,94,177,Japan,Thailand,Japan: Thailand,1,3
1,15,8,51,178,Japan,China,Japan: China,1,1
1,15,18,54,178,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,42,68,178,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,2
1,15,37,147,178,Japan,Thailand,Japan: Thailand,1,3
1,15,18,62,179,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,146,180,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,60,181,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,23,82,181,Japan,Malaysia,Japan: Malaysia,1,2
1,18,8,96,181,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,15,118,181,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,37,123,181,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,15,8,137,181,Japan,China,Japan: China,1,3
1,18,42,138,181,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,15,18,66,182,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,69,182,Japan,China,Japan: China,1,2
1,15,18,12,183,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,8,30,183,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,15,43,183,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,15,8,61,183,Japan,China,Japan: China,1,2
1,15,35,110,183,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,15,35,30,184,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,1
1,15,18,126,184,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,41,185,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,35,52,185,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,18,32,108,185,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,18,15,112,185,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,8,113,185,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,29,143,185,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,15,8,53,186,Japan,China,Japan: China,1,1
1,15,18,123,186,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,11,69,187,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,1
1,15,18,127,187,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,64,188,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,32,137,188,Japan,Singapore,Japan: Singapore,1,2
1,15,18,67,189,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,71,190,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,83,190,Japan,China,Japan: China,1,2
1,15,8,13,191,Japan,China,Japan: China,1,1
1,15,11,90,191,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,2
1,11,37,110,191,"Hong Kong, China",Thailand,"Hong Kong, China: Thailand",2,2
1,11,42,113,191,"Hong Kong, China",Viet Nam,"Hong Kong, China: Viet Nam",2,2
1,11,15,115,191,"Hong Kong, China",Japan,"Hong Kong, China: Japan",2,2
1,11,13,116,191,"Hong Kong, China",Indonesia,"Hong Kong, China: Indonesia",2,2
1,11,18,116,191,"Hong Kong, China","Korea, Republic of","Hong Kong, China: Korea, Republic of",2,2
1,11,35,117,191,"Hong Kong, China","Taiwan, Province of China","Hong Kong, China: Taiwan, Province of China",2,2
1,11,7,120,191,"Hong Kong, China",Cambodia,"Hong Kong, China: Cambodia",2,2
1,11,32,123,191,"Hong Kong, China",Singapore,"Hong Kong, China: Singapore",2,2
1,11,29,127,191,"Hong Kong, China",Philippines,"Hong Kong, China: Philippines",2,2
1,11,23,145,191,"Hong Kong, China",Malaysia,"Hong Kong, China: Malaysia",2,2
1,8,40,196,191,China,United Arab Emirates,China: United Arab Emirates,2,1
1,8,26,203,191,China,Myanmar,China: Myanmar,2,1
1,8,25,216,191,China,Mongolia,China: Mongolia,2,1
2,8,12,236,191,China,India,China: India,2,1
1,8,21,241,191,China,Lao People's Democratic Republic,China: Lao People's Democratic Republic,2,1
1,8,41,242,191,China,Uzbekistan,China: Uzbekistan,2,1
1,32,39,257,191,Singapore,Turkey,Singapore: Turkey,3,2
1,8,4,261,191,China,Bangladesh,China: Bangladesh,2,1
1,8,17,264,191,China,Kazakhstan,China: Kazakhstan,2,1
1,15,35,280,191,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,8,27,282,191,China,Nepal,China: Nepal,2,1
1,8,6,286,191,China,Brunei Darussalam,China: Brunei Darussalam,2,1
1,15,18,287,191,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,4
1,15,37,293,191,Japan,Thailand,Japan: Thailand,1,5
1,39,30,295,191,Turkey,Qatar,Turkey: Qatar,4,2
1,15,42,302,191,Japan,Viet Nam,Japan: Viet Nam,1,6
1,15,39,305,191,Japan,Turkey,Japan: Turkey,1,7
1,15,32,308,191,Japan,Singapore,Japan: Singapore,1,8
1,15,5,315,191,Japan,Bhutan,Japan: Bhutan,1,9
1,39,20,315,191,Turkey,Kyrgyzstan,Turkey: Kyrgyzstan,4,2
2,23,31,316,191,Malaysia,Saudi Arabia,Malaysia: Saudi Arabia,3,2
1,15,12,325,191,Japan,India,Japan: India,1,10
1,29,19,327,191,Philippines,Kuwait,Philippines: Kuwait,3,2
1,15,29,328,191,Japan,Philippines,Japan: Philippines,1,11
1,8,33,337,191,China,Sri Lanka,China: Sri Lanka,2,1
1,39,2,346,191,Turkey,Azerbaijan,Turkey: Azerbaijan,4,2
1,39,14,346,191,Turkey,"Iran, Islamic Republic of","Turkey: Iran, Islamic Republic of",4,2
2,15,7,350,191,Japan,Cambodia,Japan: Cambodia,1,12
1,39,10,350,191,Turkey,Georgia,Turkey: Georgia,4,2
1,39,16,351,191,Turkey,Jordan,Turkey: Jordan,4,2
1,15,21,354,191,Japan,Lao People's Democratic Republic,Japan: Lao People's Democratic Republic,1,13
1,15,23,378,191,Japan,Malaysia,Japan: Malaysia,1,14
1,15,27,386,191,Japan,Nepal,Japan: Nepal,1,15
1,29,1,424,191,Philippines,Armenia,Philippines: Armenia,3,2
1,15,13,439,191,Japan,Indonesia,Japan: Indonesia,1,16
1,39,28,449,191,Turkey,Oman,Turkey: Oman,4,2
1,23,24,475,191,Malaysia,Maldives,Malaysia: Maldives,3,2
1,39,3,481,191,Turkey,Bahrain,Turkey: Bahrain,4,2
1,39,22,506,191,Turkey,Lebanon,Turkey: Lebanon,4,2
1,15,11,71,192,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,1
1,15,18,94,192,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,91,193,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,15,143,193,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,15,18,57,194,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,26,76,194,"Korea, Republic of",Myanmar,"Korea, Republic of: Myanmar",2,1
1,18,29,89,194,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,11,96,194,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,11,8,100,194,"Hong Kong, China",China,"Hong Kong, China: China",3,1
1,18,42,102,194,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,15,141,194,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,23,150,194,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,37,154,194,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,12,165,194,"Korea, Republic of",India,"Korea, Republic of: India",2,1
1,15,35,252,194,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,15,8,74,195,Japan,China,Japan: China,1,1
1,15,18,130,195,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,35,166,195,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,2
1,18,15,205,195,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,15,18,12,196,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,35,98,196,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,8,165,196,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,13,209,196,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,1
1,15,18,114,197,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,37,138,197,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,8,143,197,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,15,37,51,198,Japan,Thailand,Japan: Thailand,1,1
1,15,8,75,198,Japan,China,Japan: China,1,2
1,15,11,75,198,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,3
1,15,32,109,198,Japan,Singapore,Japan: Singapore,1,4
1,15,18,112,198,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,5
1,15,32,42,199,Japan,Singapore,Japan: Singapore,1,1
1,15,8,63,199,Japan,China,Japan: China,1,2
1,15,18,119,199,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,3
1,15,18,45,200,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,8,71,200,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,37,81,200,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,15,35,83,200,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,18,23,87,200,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,29,110,200,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,11,111,200,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,7,118,200,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,1
1,18,15,121,200,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,10,122,200,"Korea, Republic of",Georgia,"Korea, Republic of: Georgia",2,1
1,18,42,130,200,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,32,144,200,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,18,21,162,200,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,1
1,18,12,170,200,"Korea, Republic of",India,"Korea, Republic of: India",2,1
1,29,13,241,200,Philippines,Indonesia,Philippines: Indonesia,3,1
1,29,2,265,200,Philippines,Azerbaijan,Philippines: Azerbaijan,3,1
1,15,8,266,200,Japan,China,Japan: China,1,3
1,29,26,271,200,Philippines,Myanmar,Philippines: Myanmar,3,1
1,15,13,273,200,Japan,Indonesia,Japan: Indonesia,1,4
1,15,11,274,200,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,5
1,29,19,280,200,Philippines,Kuwait,Philippines: Kuwait,3,1
1,29,40,281,200,Philippines,United Arab Emirates,Philippines: United Arab Emirates,3,1
1,15,7,290,200,Japan,Cambodia,Japan: Cambodia,1,6
1,15,37,296,200,Japan,Thailand,Japan: Thailand,1,7
1,15,42,298,200,Japan,Viet Nam,Japan: Viet Nam,1,8
1,15,21,305,200,Japan,Lao People's Democratic Republic,Japan: Lao People's Democratic Republic,1,9
1,15,23,312,200,Japan,Malaysia,Japan: Malaysia,1,10
1,15,40,313,200,Japan,United Arab Emirates,Japan: United Arab Emirates,1,11
1,15,32,324,200,Japan,Singapore,Japan: Singapore,1,12
1,15,29,354,200,Japan,Philippines,Japan: Philippines,1,13
1,35,39,398,200,"Taiwan, Province of China",Turkey,"Taiwan, Province of China: Turkey",2,2
1,8,38,413,200,China,Timor-Leste,China: Timor-Leste,3,1
1,8,25,434,200,China,Mongolia,China: Mongolia,3,1
1,37,24,458,200,Thailand,Maldives,Thailand: Maldives,3,1
1,8,17,470,200,China,Kazakhstan,China: Kazakhstan,3,1
1,8,27,483,200,China,Nepal,China: Nepal,3,1
1,23,6,501,200,Malaysia,Brunei Darussalam,Malaysia: Brunei Darussalam,3,1
1,35,33,527,200,"Taiwan, Province of China",Sri Lanka,"Taiwan, Province of China: Sri Lanka",2,2
1,23,31,612,200,Malaysia,Saudi Arabia,Malaysia: Saudi Arabia,3,1
1,13,4,623,200,Indonesia,Bangladesh,Indonesia: Bangladesh,4,1
1,13,9,623,200,Indonesia,Cyprus,Indonesia: Cyprus,4,1
1,15,8,51,201,Japan,China,Japan: China,1,1
1,15,18,73,201,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,7,86,201,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,2
1,15,18,26,202,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,42,102,202,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,15,35,114,202,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,2
1,18,8,148,202,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,15,183,202,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,32,219,202,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,18,37,241,202,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,37,29,249,202,Thailand,Philippines,Thailand: Philippines,3,1
1,15,7,10,203,Japan,Cambodia,Japan: Cambodia,1,1
1,15,18,67,203,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,68,204,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,37,95,204,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,39,121,204,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,1
1,15,18,78,205,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,129,206,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,15,153,206,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,15,32,87,207,Japan,Singapore,Japan: Singapore,1,1
1,15,18,111,207,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,8,65,208,Japan,China,Japan: China,1,1
1,15,18,131,208,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,50,209,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,37,67,209,Japan,Thailand,Japan: Thailand,1,2
1,15,8,57,210,Japan,China,Japan: China,1,1
1,15,18,123,210,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,152,211,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,8,167,211,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,15,169,211,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,15,18,122,212,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,15,146,212,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,8,147,212,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,42,164,212,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,35,165,212,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,29,209,212,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
