"import","cohort","count","export_cntry","import_cntry","time","sim_index","export","ex_im","gen_index","seq_index","freq"
"Korea, Republic of","580_2_3_5",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.213333333333333
"Korea, Republic of","487_2_3_4",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.213333333333333
"Korea, Republic of","126_1_3_6",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","425_1_3_5",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","126_1_5_2",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.118518518518519
"Korea, Republic of","580_2_4_2",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.118518518518519
"Korea, Republic of","128_1_3_3",NA,NA,NA,NA,NA,"Viet Nam",NA,2,NA,0.118518518518519
"Korea, Republic of","487_2_4_1",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.118518518518519
"Korea, Republic of","487_2_4_3",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.118518518518519
"Korea, Republic of","580_2_4_1",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.118518518518519
"Korea, Republic of","425_1_4_2",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.118518518518519
"Korea, Republic of","126_1_5_1",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.118518518518519
"Korea, Republic of","126_1_4_4",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.118518518518519
"Korea, Republic of","580_2_3_6",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.213333333333333
"Korea, Republic of","442_1_3_8",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.213333333333333
"Korea, Republic of","528_1_3_4",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.213333333333333
"Korea, Republic of","425_1_3_10",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","580_2_3_9",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.213333333333333
"Korea, Republic of","105_1_3_1",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","552_1_3_4",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.213333333333333
"Korea, Republic of","126_1_3_9",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","126_1_3_1",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","128_1_3_2",NA,NA,NA,NA,NA,"Viet Nam",NA,2,NA,0.213333333333333
"Korea, Republic of","580_2_3_4",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.213333333333333
"Korea, Republic of","126_1_3_3",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","487_2_4_2",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.213333333333333
"Korea, Republic of","513_1_3_6",NA,NA,NA,NA,NA,"China",NA,2,NA,0.213333333333333
"Korea, Republic of","422_1_3_11",NA,NA,NA,NA,NA,"China",NA,2,NA,0.213333333333333
"Korea, Republic of","128_1_4_1",NA,NA,NA,NA,NA,"Viet Nam",NA,2,NA,0.213333333333333
"Korea, Republic of","580_2_3_1",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.213333333333333
"Korea, Republic of","528_1_3_2",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.213333333333333
"Korea, Republic of","126_1_3_5",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","126_1_3_7",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","443_1_3_14",NA,NA,NA,NA,NA,"China",NA,2,NA,0.213333333333333
"Korea, Republic of","126_1_5_4",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.128
"Korea, Republic of","126_1_5_3",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.128
"Korea, Republic of","580_2_3_2",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.128
"Korea, Republic of","126_1_5_5",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.128
"Korea, Republic of","528_1_4_11",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.128
"Korea, Republic of","419_1_3_4",NA,NA,NA,NA,NA,"China",NA,2,NA,0.213333333333333
"Korea, Republic of","528_1_4_6",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.0775757575757576
"Korea, Republic of","528_1_4_5",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.0775757575757576
"Korea, Republic of","487_2_3_3",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.0775757575757576
"Korea, Republic of","528_1_4_7",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.0775757575757576
"Korea, Republic of","528_1_4_8",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.0775757575757576
"Korea, Republic of","580_2_4_11",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.0775757575757576
"Korea, Republic of","425_1_3_4",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.0775757575757576
"Korea, Republic of","580_2_4_9",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.0775757575757576
"Korea, Republic of","580_2_4_5",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.0775757575757576
"Korea, Republic of","580_2_4_10",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.0775757575757576
"Korea, Republic of","528_1_4_9",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.0775757575757576
"Korea, Republic of","528_1_4_12",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.213333333333333
"Korea, Republic of","183_1_3_2",NA,NA,NA,NA,NA,"China",NA,2,NA,0.213333333333333
"Korea, Republic of","422_1_3_4",NA,NA,NA,NA,NA,"China",NA,2,NA,0.213333333333333
"Korea, Republic of","582_3_3_2",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.213333333333333
"Korea, Republic of","425_1_3_11",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","126_1_4_3",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","419_1_3_7",NA,NA,NA,NA,NA,"China",NA,2,NA,0.213333333333333
"Korea, Republic of","442_1_3_11",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.213333333333333
"Korea, Republic of","580_2_3_3",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.213333333333333
"Korea, Republic of","425_1_3_2",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","487_2_3_1",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.213333333333333
"Korea, Republic of","528_1_3_3",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.213333333333333
"Korea, Republic of","126_1_3_4",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.213333333333333
"Korea, Republic of","444_1_2_1",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,1
"Korea, Republic of","152_1_2_9",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Korea, Republic of","16_1_2_3",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,1
"Korea, Republic of","258_1_2_2",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,1
"Korea, Republic of","424_1_2_2",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Korea, Republic of","388_1_2_2",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,1
"Korea, Republic of","427_1_2_2",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Korea, Republic of","40_1_2_1",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,1
"Korea, Republic of","428_1_2_2",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Korea, Republic of","250_1_2_5",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Korea, Republic of","336_1_2_5",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,1
"Korea, Republic of","503_1_2_3",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,1
"Korea, Republic of","421_1_2_3",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Korea, Republic of","349_1_2_1",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,1
"Korea, Republic of","63_2_2_2",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,1
"Korea, Republic of","78_1_2_2",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,1
"Korea, Republic of","83_1_2_5",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Korea, Republic of","64_1_2_2",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,1
"Korea, Republic of","569_1_2_5",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Korea, Republic of","465_1_2_4",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,1
"Kuwait","555_2_3_2",NA,NA,NA,NA,NA,"China",NA,2,NA,0.5
"Kuwait","583_1_3_1",NA,NA,NA,NA,NA,"China",NA,2,NA,0.5
"Kuwait","503_1_3_4",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,0.5
"Kuwait","583_1_3_2",NA,NA,NA,NA,NA,"China",NA,2,NA,0.5
"Kuwait","555_2_3_3",NA,NA,NA,NA,NA,"China",NA,2,NA,0.5
"Kuwait","555_2_3_1",NA,NA,NA,NA,NA,"China",NA,2,NA,0.5
"Kuwait","583_1_3_3",NA,NA,NA,NA,NA,"China",NA,2,NA,0.5
"Kuwait","78_1_3_21",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,0.5
"Kuwait","103_1_2_10",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kuwait","156_2_2_8",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kuwait","16_1_2_1",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,1
"Kuwait","319_2_2_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kuwait","183_1_2_7",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Kuwait","226_1_2_7",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kuwait","495_13_2_1",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,1
"Kuwait","419_1_2_10",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Kuwait","458_3_2_1",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,1
"Kuwait","421_1_2_10",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Kuwait","505_2_2_5",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kuwait","417_1_2_2",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Kuwait","582_1_2_1",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,1
"Kuwait","585_3_2_5",NA,NA,NA,NA,NA,"Indonesia",NA,2,NA,1
"Kuwait","531_3_2_2",NA,NA,NA,NA,NA,"United Arab Emirates",NA,2,NA,1
"Kuwait","428_1_2_11",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Kuwait","554_1_2_2",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Kuwait","76_1_2_8",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kyrgyzstan","117_2_2_9",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kyrgyzstan","17_2_2_1",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kyrgyzstan","14_3_2_3",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kyrgyzstan","424_1_2_12",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Kyrgyzstan","496_1_2_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kyrgyzstan","419_1_2_14",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Kyrgyzstan","249_1_2_12",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Kyrgyzstan","514_2_2_7",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Kyrgyzstan","583_1_2_7",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","309_1_3_1",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","1_1_2_8",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","103_1_2_11",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","162_2_2_11",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","318_2_2_5",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","105_2_2_4",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","236_1_2_6",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","106_1_2_1",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","171_1_2_6",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","127_4_2_1",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,1
"Lao People's Democratic Republic","128_1_2_2",NA,NA,NA,NA,NA,"Viet Nam",NA,2,NA,1
"Lao People's Democratic Republic","183_1_2_12",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","424_1_2_4",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","149_2_2_10",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","152_1_2_2",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","401_11_2_1",NA,NA,NA,NA,NA,"Viet Nam",NA,2,NA,1
"Lao People's Democratic Republic","428_1_2_6",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","350_1_2_3",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","226_1_2_6",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","531_1_2_8",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","492_2_2_3",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","233_1_2_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","406_1_2_9",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","417_2_2_2",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","443_1_2_5",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","326_1_2_5",NA,NA,NA,NA,NA,"Viet Nam",NA,2,NA,1
"Lao People's Democratic Republic","419_1_2_9",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","420_1_2_7",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","249_1_2_8",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","250_1_2_3",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","481_2_2_2",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","496_2_2_12",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","486_1_2_5",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","68_2_2_5",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","38_1_2_7",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","384_1_2_9",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","494_1_2_8",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","295_1_2_6",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","503_1_2_6",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,1
"Lao People's Democratic Republic","83_1_2_6",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","582_2_2_5",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","570_1_2_3",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","554_2_2_6",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","423_3_2_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","626_1_2_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","581_1_2_2",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","64_2_2_1",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,1
"Lao People's Democratic Republic","488_1_2_10",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","569_1_2_11",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","427_1_2_12",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","78_1_2_1",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,1
"Lao People's Democratic Republic","63_2_2_3",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,1
"Lao People's Democratic Republic","555_3_2_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","421_1_2_8",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","58_4_2_1",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","513_1_2_8",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lao People's Democratic Republic","583_2_2_2",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,1
"Lao People's Democratic Republic","458_2_2_3",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lebanon","513_1_3_3",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lebanon","422_1_2_7",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Lebanon","417_1_2_7",NA,NA,NA,NA,NA,"China",NA,2,NA,1
"Malaysia","387_2_3_5",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","514_2_3_12",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","481_1_3_5",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","104_1_3_14",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","17_1_3_11",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.647058823529412
"Malaysia","226_1_3_7",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","421_1_3_4",NA,NA,NA,NA,NA,"China",NA,2,NA,0.647058823529412
"Malaysia","494_1_3_5",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","552_1_3_12",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.647058823529412
"Malaysia","76_1_3_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","16_1_3_11",NA,NA,NA,NA,NA,"Philippines",NA,2,NA,0.647058823529412
"Malaysia","295_1_3_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","495_2_3_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","569_1_3_8",NA,NA,NA,NA,NA,"China",NA,2,NA,0.647058823529412
"Malaysia","443_1_3_8",NA,NA,NA,NA,NA,"China",NA,2,NA,0.647058823529412
"Malaysia","233_1_3_2",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","424_1_3_5",NA,NA,NA,NA,NA,"China",NA,2,NA,0.647058823529412
"Malaysia","421_1_3_2",NA,NA,NA,NA,NA,"China",NA,2,NA,0.647058823529412
"Malaysia","528_1_3_12",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.647058823529412
"Malaysia","531_1_3_6",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","513_1_3_5",NA,NA,NA,NA,NA,"China",NA,2,NA,0.647058823529412
"Malaysia","555_3_3_6",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","581_1_3_11",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","59_1_3_2",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.647058823529412
"Malaysia","444_1_3_2",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.647058823529412
"Malaysia","355_1_3_5",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","236_1_3_2",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","387_2_3_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","183_1_3_5",NA,NA,NA,NA,NA,"China",NA,2,NA,0.647058823529412
"Malaysia","420_1_3_8",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","17_1_3_10",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.647058823529412
"Malaysia","83_1_3_4",NA,NA,NA,NA,NA,"China",NA,2,NA,0.647058823529412
"Malaysia","3_1_3_3",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","244_1_3_3",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","76_1_3_1",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","552_1_3_15",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.647058823529412
"Malaysia","584_1_3_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","585_3_3_15",NA,NA,NA,NA,NA,"Indonesia",NA,2,NA,0.647058823529412
"Malaysia","231_2_3_14",NA,NA,NA,NA,NA,"Hong Kong, China",NA,2,NA,0.647058823529412
"Malaysia","165_1_3_12",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","626_1_3_5",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","105_2_3_1",NA,NA,NA,NA,NA,"China",NA,2,NA,0.647058823529412
"Malaysia","78_1_3_3",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,0.647058823529412
"Malaysia","442_1_3_1",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.647058823529412
"Malaysia","171_1_3_18",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","527_3_3_2",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","127_1_3_1",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","444_1_3_1",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.647058823529412
"Malaysia","582_3_3_3",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.647058823529412
"Malaysia","584_1_3_6",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","442_1_4_1",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.388235294117647
"Malaysia","406_1_3_1",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.388235294117647
"Malaysia","442_1_4_2",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.388235294117647
"Malaysia","246_1_3_1",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.388235294117647
"Malaysia","442_1_4_4",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.388235294117647
"Malaysia","442_1_3_2",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.647058823529412
"Malaysia","326_1_3_11",NA,NA,NA,NA,NA,"Viet Nam",NA,2,NA,0.647058823529412
"Malaysia","104_1_3_6",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","584_1_3_3",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","444_1_5_2",NA,NA,NA,NA,NA,"Singapore",NA,2,NA,0.647058823529412
"Malaysia","442_1_3_3",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.647058823529412
"Malaysia","420_1_3_11",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","417_2_3_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","503_1_3_3",NA,NA,NA,NA,NA,"Thailand",NA,2,NA,0.647058823529412
"Malaysia","236_1_3_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","234_1_4_1",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.647058823529412
"Malaysia","442_1_3_10",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.647058823529412
"Malaysia","62_1_4_5",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.272445820433437
"Malaysia","62_1_4_2",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.272445820433437
"Malaysia","421_1_4_2",NA,NA,NA,NA,NA,"China",NA,2,NA,0.272445820433437
"Malaysia","421_1_4_1",NA,NA,NA,NA,NA,"China",NA,2,NA,0.272445820433437
"Malaysia","62_1_4_1",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.272445820433437
"Malaysia","62_1_4_4",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.272445820433437
"Malaysia","513_1_4_1",NA,NA,NA,NA,NA,"China",NA,2,NA,0.272445820433437
"Malaysia","62_1_4_3",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.272445820433437
"Malaysia","497_1_4_5",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.272445820433437
"Malaysia","59_1_3_1",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.272445820433437
"Malaysia","527_3_3_3",NA,NA,NA,NA,NA,"Korea, Republic of",NA,2,NA,0.272445820433437
"Malaysia","442_1_4_5",NA,NA,NA,NA,NA,"Taiwan, Province of China",NA,2,NA,0.272445820433437
"Malaysia","421_1_4_3",NA,NA,NA,NA,NA,"China",NA,2,NA,0.272445820433437
